83.782	84.296	81.152	81.842	87.217	76.818	73.319	81.804	82.238	94.12	79.689	78.196	98.392	85.996	92.018	69.405	67.315	93.233	92.62	76.612	67.043	69.391	66.716	82.289	93.938	83.233	86.623	59.355	63.495	96.351	82.19	110.71	67.482	72.229	86.332	57.138	76.311	66.649	103.11	83.634	73.099	73.516	68.754	71.759	75.708	64.922	84.042	107.36	72.465	71.737	120.55	68.92	82.503	107.68	69.833	81.433	69.916	72.682	63.46	76.901	82.26	70.623	71.276	62.483	87.799	58.7	79.434	76.929	93.623	63.624	79.726	88.921	94.001	70.829	95.109	76.144	81.652	80.084	69.265	67.296	68.749	78.994	86.074	73.435	77.372	68.343	74.44	99.134	93.002	77.266	75.01	90.509	71.477	81.075	106.04	75.905	82.523	77.044	84.524	91.119	80.293	92.252	90.633	74.572	93.145	103.85	88.821	92.476	103.73	93.166	88.323	75.924	79.256	74.602	97.601	93.98	104.61	91.951	73.938	84.853	89.444
77.002	88.778	80.419	76.77	86.702	90.711	77.145	80.273	76.985	93.101	73.951	80.382	103.56	83.623	97.024	70.913	66.202	98.222	93.44	76.248	68.09	68.411	72.366	78.319	88.791	84.955	82.737	60.26	60.189	98.922	80.491	107.66	71.158	78.194	85.632	56.985	81.948	67.409	102.36	87.418	77.157	69.957	69.62	77.257	75.288	65.011	81.549	99.902	64.848	74.108	116.16	68.386	83.958	102.76	84.46	81.211	72.128	76.7	70.722	76.355	81.641	71.521	75.241	71.293	94.878	60.261	73.681	79.652	91.414	67.162	86.905	87.336	93.064	75.609	102.72	77.357	80.13	86.572	69.886	73.531	71.004	79.623	99.462	74.04	82.39	77.297	76.47	93.544	99.009	82.784	90.66	85.519	72.561	84.956	106.3	75.598	85.573	91.211	84.894	84.832	84.908	92.185	92.442	79.786	96.4	108.9	85.869	94.247	98.631	87.034	97.877	77.703	77.02	71.324	105.68	93.487	106.48	92.239	67.509	90.086	76.642
125.26	88.477	110.77	93.732	86.568	97.875	103.85	84.496	88.986	84.923	93.592	111.24	79.017	79.651	102.03	100.23	79.89	92.315	84.664	107.37	102.01	116.81	138.64	90.518	91.429	93.242	98.059	117.02	132.53	79.44	87.118	81.245	128.67	135.51	90.651	119.27	97.126	106.08	91.879	117.45	82.67	84.671	99.602	91.908	98.49	137.16	93.005	75.631	91.544	125.94	84.286	110.47	81.163	85.63	124.35	95.044	123.72	105.87	92.329	100.18	94.338	86.796	86.545	124.54	83.755	118.19	98.723	98.355	85.18	93.536	89.442	85.597	88.995	100.38	85.063	91.946	91.937	79.501	114.22	128.22	115.47	108.86	81.469	110.96	109.62	103.1	101.81	91.603	87.826	100.98	127.05	92.163	144.52	124.4	84.053	102.43	106.59	108.49	82.591	109.99	102.29	83.879	91.996	85.654	87.227	85.78	109.32	89.81	89.626	87.427	88.194	101.63	86.419	105.16	84.102	86.643	80.607	84.993	108.97	86.951	97.918
183.9	83.987	83.713	106.4	100.69	83.034	98.508	91.866	103.63	97.311	98.382	81.527	81.914	96.899	81.175	111.42	154.03	82.429	85.663	80.082	109.21	115.35	102.74	92.625	84.105	89.221	84.08	127.62	108.03	80.436	101.22	65.37	159.7	126.21	85.182	147.74	81.896	124.2	79.274	117.36	120.07	145.19	101.62	85.748	86.991	92.483	102.34	77.483	100.25	106.16	78.617	102.75	94.374	79.425	97.107	93.848	108.26	95.55	125.99	83.9	104.93	88.554	94.506	115.75	90.471	119.77	76.479	117.92	88.664	127.03	96.553	93.05	85.203	97.117	101.53	94.456	123.92	129.89	144.81	142.11	99.904	109.78	87.754	87.334	106.26	136.03	89.084	83.471	76.88	100.68	95.799	100.16	134.75	72.851	78.828	107.45	96.347	75.103	86.946	89.398	87.25	92.04	102.2	110.28	94.636	86.75	126.72	86.336	76.36	72.612	96.146	82.166	123.37	108.75	82.654	88.129	92.885	81.958	93.134	85.782	91.743
85.766	102.88	94.466	89.032	76.917	82.269	73.231	98.703	70.264	94.758	78.255	74.879	87.768	95.343	103.42	77.911	100.4	94.336	79.399	78.865	75.564	76.125	67.177	82.55	73.723	82.448	87.085	86.874	74.225	91.551	84.745	97.713	84.688	76.626	87.861	91.04	95.63	79.69	86.606	81.8	92.432	89.966	96.254	88.176	76.049	74.863	103.08	88.772	89.861	63.504	91.344	79.463	78.76	90.126	74.733	72.47	73.068	75.663	81.2	85.902	75.969	98.857	70.318	68.037	84.116	83.957	82.142	81.935	98.096	82.865	100.46	80.534	88.309	89.264	96.479	86.408	83.171	89.882	84.32	75.582	66.196	87.043	88.927	77.775	72.149	70.606	87.57	86.971	96.184	76.437	82.435	79.331	82.981	81.87	97.924	84.086	76.456	95.136	98.538	97.278	105.54	84.3	84.164	87.937	76.967	95.164	94.414	96.846	92.199	93.503	83.642	83.572	85.098	87.894	83.435	87.773	93.683	88.008	84.007	83.566	86.631
80.814	89.04	88.566	85.327	97.399	103.73	107.17	83.299	93.609	88.613	83.843	121.62	85.427	79.686	89.874	89.286	70.429	90.098	84.927	91.742	87.273	93.322	100.05	96.56	91.563	89.287	93.682	72.852	111.21	82.704	78.38	101.95	97.64	114.13	80.895	68.481	83.909	82.868	97.092	109.08	73.319	75.234	79.079	80.252	110.35	120.67	80.385	108.34	63.597	128.7	91.712	95.758	85.893	100.45	117.2	89.61	106	95.116	87.856	126.63	99.436	75.054	99.482	90.155	82.118	87.189	100.52	67.716	76.604	70.279	71.032	88.292	80.436	84.661	90.611	82.967	83.126	72.629	74.897	100.88	98.269	84.28	72.466	113.38	115.91	83.923	90.927	101.9	100.67	85.993	94.412	88.883	91.794	129.42	85.683	70.541	119.36	102.34	77.952	93.784	97.703	107.71	85.668	79.697	96.528	92.092	72.993	101.11	104.04	98.221	104.66	105.51	82.528	87.079	93.748	82.699	76.928	84.776	130.62	76.333	90.539
175.33	89.951	102.48	93.15	95.962	86.039	105.38	90.185	107.98	92.874	92.049	87.064	89.287	84.878	92.973	102.12	107.83	88.088	85.251	111.4	139.99	131.93	116.07	92.597	99.62	85.901	77.747	96.686	89.936	95.896	80.081	81.778	119.78	110.85	89.801	96.91	92.866	96.149	84.797	114.32	99.391	105.45	94.772	104.91	93.29	118.97	86.042	77.1	95.851	115.85	80.214	95.564	102.29	77.191	122.89	121.63	113.69	102.84	104.22	78.72	93.945	89.845	100.01	118.05	93.324	106.58	80.458	101.74	84.331	82.511	71.276	79.524	83.895	93.466	82.614	109.27	93.632	98.971	111.23	112.32	128.43	124.7	93.044	86.027	90.002	137.24	85.35	88.368	88.493	103.09	102.41	97.386	143.05	94.002	88.698	118.94	96.276	78.175	90.971	90.126	77.239	88.775	88.916	93.329	85.997	77.338	97.394	74.485	73.45	83.079	81.611	90.507	87.829	90.181	89.673	94.544	89.226	77.551	81.281	84.626	87.434
109.94	92.303	81.843	136.36	88.599	80.774	79.731	98.321	84.753	91.206	94.385	69.825	70.472	112.03	90.208	83.456	129.3	81.263	75.997	73.753	82.795	80.293	76.28	79.598	87.079	93.887	88.298	105.78	78.337	90.372	110.7	84.368	90.242	73.354	85.458	144.48	99.454	99.639	78.872	80.429	103.62	115.77	112.68	95.201	78.142	61.788	123.74	86.472	110.78	71.818	82.275	80.537	88.77	81.107	67.777	79.374	81.388	83.421	86.31	101.94	91.254	94.375	82.115	72.495	95.003	106.77	87.195	116.69	82.666	123.58	107.34	85.848	85.504	102.58	93.314	86.055	117.51	125.13	141.3	88.013	81.761	105.51	90.552	75.482	72.205	76.806	93.794	85.563	77.359	90.601	98.84	70.706	112.03	79.353	94.154	105	74.527	96.904	86.067	91	110.41	81.996	91.82	107.84	81.556	99.187	132.75	94.224	91.442	84.309	79.541	84.711	112.09	94.451	76.07	87.308	97.941	82.23	77.27	88.223	93.884
69.169	96.687	89.39	98.035	91.878	114.22	94.736	81.602	81.067	91.992	78.072	102.59	86.44	84.178	89.702	101.5	79.794	90.147	84.349	90.19	73.13	81.269	88.996	101.56	81.54	81.728	103.45	89.119	99.714	78.624	98.378	97.851	89.352	121.99	79.998	77.54	82.274	93.362	100.08	93.561	76.467	86.277	71.072	75.461	85.7	98.878	84.543	103.78	69.416	108.08	85.705	93.544	81.61	100.92	91.458	73.985	73.564	80.853	90.117	110.76	96.917	84.202	86.813	94.07	71.271	74.29	82.288	71.67	100.34	76.085	84.286	88.646	81.489	89.507	95.531	83.178	83.383	85.173	84.892	83.954	100.19	68.867	88.407	102.11	124.41	83.186	103.11	91.176	101.92	83.176	93.186	84.61	78.11	104.54	93.284	77.282	118.5	85.252	80.758	91.318	89.751	103.12	90.72	105.61	96.707	81.492	78.013	94.368	95.887	79.921	125.48	87.414	84.084	134.25	89.57	88.161	76.801	77.78	104.31	82.7	91.685
113.84	91.328	126.05	72.929	101.76	77.551	100.02	104.4	87.945	92.225	98.525	116.04	92.759	71.173	93.247	88.291	69.599	73.807	88.479	110.56	102.43	105.32	108.81	83.153	106.18	86.929	83.262	75.423	115.39	87.207	64.962	81.412	98.561	104.47	97.75	70.676	107.28	77.371	87.208	111.78	74.91	82.463	88.102	84.214	103.04	118.44	77.876	73.269	87.304	111.16	83.2	94.568	85.95	77.209	131.12	106.21	126.06	103.72	78.123	88.632	90.48	85.955	95.906	125.57	100.7	105.54	91.544	83.574	86.169	84.141	76.863	81.416	76.863	81.836	81.785	98.729	77.769	75.79	72.622	107.62	117.97	97.88	83.753	106.06	87.069	110.66	84.641	92.979	94.672	91.574	81.154	96.735	101.25	98.268	94.262	89.322	101.37	90.55	94.669	89.932	92.854	85.909	88.656	81.403	97.898	83.571	72.881	90.419	85.919	85.987	82.653	104.32	72.27	81.848	95.582	88.952	85.793	89.592	93.618	83.858	81.642
