52.903	49.632	66.193	63.838	73.195	54.59	70.342	55.013	63.061	69.966
93.341	74.665	102.15	93.577	103.17	82.698	94.063	66.327	94.484	95.611
60.478	60.439	67.255	80.368	73.012	68.963	90.201	67.858	78.172	78.582
73.376	57.564	86.505	92.78	78.69	75.575	92.861	85.617	94.281	82.47
90.059	72.755	90.702	99.018	71.96	68.815	79.952	77.603	63.596	78.982
75.781	56.752	80.348	84.42	75.567	72.116	86.8	77.282	63.395	57.17
103.19	71.756	103.67	87.003	86.678	74.316	89.12	88.725	100.58	103.04
105.29	80.366	107.48	104.03	72.04	64.149	92.186	79.273	96.442	105.68
90.475	73.424	84.123	88.374	81.083	67.695	84.607	63.989	82.562	93.082
67.544	62.153	69.952	69.888	59.742	61.54	78.166	66.19	61.78	71.988
78.295	76.355	99.573	88.597	100.57	75.386	87.551	80.418	82.93	84.488
128.53	88.498	117.23	132.77	131.63	102.2	142.84	104.98	129.31	114.88
74.313	68.858	70.442	80.721	75.62	75.506	100.31	88.077	81.694	77.201
67.19	61.676	72.68	68.872	81.55	61.245	79.215	69.743	82.171	64.15
87.533	82.833	114.15	120.31	126.02	86.656	155.67	104.6	122.15	97.514
110.66	100.39	122.23	122.41	108.3	99.621	137.15	112.59	119.56	123.84
77.342	65.555	105.2	106.58	88.618	86.215	116.87	103.45	101.82	104.66
93.751	88.942	133.85	122.23	110.54	110.42	154	131.51	127.5	126.36
127.6	149.71	160.72	117.96	121.81	110.76	138.85	119.59	155.73	135.16
199.93	184.75	278.56	265.5	205.76	195.68	238.48	198.91	244.77	248.91
296.49	158.08	153.13	210.58	146.58	158.14	142.69	143.14	150.98	179.27
133.26	97.489	102.52	105.47	84.487	83.422	78.994	76.346	89.657	83.863
201.38	125.09	131.61	148.18	113.81	106.55	122.06	106.76	130.29	92.487
307.62	104.14	112.73	140.98	140.27	144.15	150.44	128.77	136.51	132.74
91.925	78.517	106.28	113.08	96.674	99.572	105.88	93.478	89.913	92.05
68.792	66.3	57.095	74.842	67.179	55.83	84.637	69.304	71.52	65.239
100.29	76.789	114.61	99.132	113.6	70.583	124.17	91.475	109.44	92.547
305.81	168.67	222.12	201.32	169.05	150.1	225.67	162.02	195.53	171.74
84.231	82.86	127.96	160.28	110.6	132.52	179.84	137.71	146.65	165.48
84.343	73.227	106.91	84.021	76.395	70.777	91.274	67.496	98.545	84.243
327.21	169.96	273.24	274.83	193.88	131.03	217.82	147.86	257.69	131.69
588.6	608.39	1281.6	1517.4	1006.1	1368.8	1454.1	1419.8	1581.8	1415.5
135.82	124.73	197.13	359.95	168.43	255.97	166.92	302.13	192.46	155.23
175.94	140.49	250.57	179.46	422.95	168.8	207.93	163.6	268.06	264.62
1297.4	1074.4	1226.4	1710.9	1500.8	1428.7	1423.8	1139.8	1594.5	1389
165.67	90.906	78.068	115.55	200.72	213.04	84.461	94.132	89.269	237.73
154.98	79.048	82.984	65.463	78.624	65.555	123.43	60.233	96.059	73.596
371.31	207.88	195.6	218.05	275.68	170.13	285.08	174.52	259.61	222.82
108.54	111.91	134.55	133.42	132.62	114.25	144.99	135.29	125.95	130.54
101.12	88.131	127.91	126.65	90.712	77.53	113.47	86.321	106.34	99.268
95.916	78.323	87.613	78.568	81.097	60.324	77.622	74.634	76.661	65.285
152.02	105.14	164.97	89.248	128.7	92.523	143.62	103.78	128.73	116.6
230.06	184.6	225.38	155.9	137.69	115.98	160.14	130.85	136.72	122.66
111.92	67.967	75.395	98.095	105.29	99.579	129.64	91.677	109.49	104.25
86.392	58.473	73.016	66.8	76.029	68.709	75.858	62.711	86.987	75.398
129.26	142.85	182.46	166.78	156.48	150.6	182.28	144.2	164.07	130.76
95.586	96.905	158.83	198.22	181.29	191.97	238.19	200.95	215.98	225.72
131.81	97.053	131.06	148.24	120.04	120.28	139.26	137.9	128.76	145.13
99.271	87.041	101.91	106.02	102.82	94.02	139.11	102.25	137.27	117.11
103.38	83.393	119.15	128.68	138.45	117.95	151	123.81	144.88	136.24
180.4	121.05	138.58	158.34	133.11	122.28	146.11	118.63	143.16	121.24
76.998	77.986	99.666	91.246	86.753	81.61	98.041	85.037	101.68	88.107
68.274	58.397	72.33	72.337	76.796	63.174	89.401	60.376	80.927	64.031
102.7	89.984	111.82	83.977	102.83	90.575	109.86	69.366	98.168	80.218
98.62	87.932	108.71	120.46	116.54	99.795	132.76	109.09	121.06	99.451
80.591	73.249	84.668	91.143	85.958	77.285	100.65	80.996	92.547	73.885
76.129	56.219	75.04	73.161	77.716	55.763	85.817	58.376	73.715	64.746
83.135	70.238	82.017	81.317	80.236	83.437	108.44	82.941	87.748	68.496
110.41	83.234	102.57	103.25	80.536	84.523	100.86	84.812	93.374	91.488
73.712	61.919	71.303	76.956	59.309	64.198	74.48	66.78	64.214	69.497
60.561	51.215	70.027	66.908	60.842	70.183	76.623	58.755	69.23	73.388
83.626	72.008	96.215	88.475	81.579	82.471	96.332	82.184	95.92	89.896
85.664	65.266	74.26	74.923	66.012	64.913	87.098	66.602	87.63	72.901
74.432	56.184	74.983	79.376	75.863	67.573	87.476	67.841	87.462	67.979
81.469	59.396	78.429	80.643	84.201	77.21	89.012	85.851	92.891	76.797
72.658	62.019	64.601	65.507	67.901	65.53	80.847	65.407	87.214	65.265
115.45	83.216	109.82	95.064	113.49	76.231	108.77	92.784	88.406	74.976
88.39	62.628	75.627	89.457	95.979	56.985	103.92	74.085	80.311	81.967
79.794	57.529	80.206	77.767	72.637	65.39	84.003	60.532	70.159	70.582
80.786	71.811	79.029	68.289	74.806	57.435	75.403	57.551	66.476	58.131
74.974	56.511	90.825	69.631	64.776	61.12	85.9	55.961	73.146	63.1
91.252	76.311	97.486	107.34	72.395	100.35	100.25	75.55	92.826	73.221
65.417	51.439	52.495	54.584	49.91	51.8	54.635	54.574	63.339	52.314
68.357	61.7	80.977	79.966	60.353	70.968	79.049	67.579	71.046	63.515
86.939	75.615	81.218	90.111	70.553	78.95	105.24	77.419	84.368	82.716
77.057	62.577	98.725	99.14	86.933	78.544	105.07	80.352	88.79	77.527
79.752	61.022	68.087	81.66	69.752	76.288	74.009	80.929	84.113	74.957
68.474	73.522	76.073	68.536	80.167	57.058	86.39	66.895	76.998	63.119
122.46	95.385	119.87	110.81	128.29	83.397	142.82	107.91	126.1	108.3
109.19	74.242	88.887	95.046	119.91	74.177	113.54	124.03	92.417	85.424
63.06	58.179	71.117	73.772	60.873	62.246	99.029	58.421	91.362	54.987
70.098	60.235	77.442	78.333	69.272	45.65	70.886	60.547	77.058	58.897
71.158	68.391	103.01	100.37	94.677	82.114	98.885	61.939	95.121	69.767
98.342	71.862	88.953	92.837	80.555	87.891	87.945	62.492	88.944	76.463
63.774	48.32	63.461	62.642	57.356	53.767	57.985	45.743	69.464	55.952
74.38	72.596	85.727	87.271	74.371	81.027	70.313	59.69	87.01	79.399
89.085	70.124	86.094	75.424	74.015	82.307	101.13	65.936	83.949	83.31
74.725	77.766	96.43	98.639	88.371	89.205	117.18	84.044	89.265	83.727
64.642	52.505	57.293	64.211	60.635	60.974	81.421	64.444	67.608	59.829
61.555	68.09	76.877	65.908	66.829	53.564	90.3	63.721	72.32	60.115
104.8	80.819	102.42	104.56	112.18	86.269	107.37	102.57	94.648	81.001
64.3	58.872	65.407	69.989	56.815	58.029	64.863	66.35	72.98	60.922
78.383	59.586	89.314	78.476	70.59	61.833	87.105	76.7	86.208	67.983
67.489	68.409	91.435	89.191	69.173	57.705	73.697	55.783	62.728	69.107
87.544	71.523	98.305	80.124	86.787	77.809	122.74	95.211	121.62	90.077
108.67	80.602	99.224	104.07	91.925	90.904	102.65	80.708	103.67	82.556
89.438	63.69	73.024	74.344	77.895	65.925	69.22	66.173	81.949	68.645
84.376	58.743	67.32	68.729	69.756	73.889	83.965	63.285	77.963	63.021
77.8	67.063	84.448	74.744	62.721	71.319	92.292	71.071	86.518	80.514
107.94	75.546	111.69	110.34	102.4	93.985	122.31	86.148	98.343	102.94
82.072	60.239	74.032	87.557	70.997	77.276	95.406	78.869	90.087	87.477
71.421	66.046	68.053	63.859	71.975	72.571	91.679	71.033	86.706	70.814
101.09	70.053	102.91	84.528	98.683	90.522	116.39	93.824	100.46	94.17
105.86	81.974	113.87	120.83	115.97	104.62	142.68	101.11	117.69	99.416
79.37	63.436	65.805	72.449	74.286	76.223	74.128	66.503	77.926	77.382
69.328	61.964	81.533	84.842	73.943	70.842	102.48	75.465	92.048	78.413
100.56	109.77	132.75	140.2	122.64	108.77	154.3	116.05	138.26	127.58
149	148.52	194.97	165.59	130.28	141.88	151.46	142.33	169.22	155.29
153.56	121.06	169.03	205.74	171.28	171.2	216.02	167.16	190.37	184.25
102.97	105.05	118.32	122.69	114.04	107.14	110.55	112.24	91.654	113.86
223.6	180.76	188.09	152.03	152.97	116.16	163.41	129.54	165.07	125.74
404.73	210.4	218.03	233.78	205.53	185.15	232.94	168.56	233.81	205.39
118.73	83.099	84.513	96.731	93.966	89.981	89.341	90.607	99.672	89.084
93.976	83.073	89.024	73.617	71.497	67.648	87.012	60.879	78.745	71.475
152.58	87.45	86.852	99.512	91.426	87.81	106.49	94.553	128.72	89.394
168.38	120.26	158.08	169.04	167.35	143.12	216.23	152.44	187.7	145.79
112.03	91.822	127.46	130.47	80.356	96.608	133.94	101.96	99.385	93.511
79.117	66.811	68.992	70.284	69.454	65.743	76.228	64.298	72.015	65.03
147.86	124.18	93.997	85.175	88.206	91.897	93.999	76.43	141.73	120.02
420.57	284.98	439.1	443.73	340.62	335.24	428.77	348.19	445.25	356.55
126.94	124.05	156.19	297.01	182.18	291.14	247.05	278.19	233.94	315.18
90.378	101.35	291.75	166.87	202.17	205.54	284.52	223.4	253.35	182.93
775.86	798.77	1507.3	997.5	1271.8	847.67	1488.5	900.73	1218	778.14
397.57	629.55	650.2	927.63	631.66	886.37	716.88	851.62	515.35	759.79
190.44	158.91	200.67	174.22	141.69	132.17	191.3	192.71	162.28	122.99
514.36	319.69	502.48	256.9	362.5	278.3	423.19	204.3	425.43	190.12
363.41	369.93	298.59	322.31	305.8	342.39	309.54	271.61	306.23	322.52
81.883	104.39	82.673	59.383	64.636	57.89	75.755	65.354	58.722	109.88
117.59	84.779	74.635	76.594	86.309	70.186	92.873	77.876	98.436	68.891
131.67	140.07	118	125.36	117.3	95.237	131.98	119.12	121.46	125.03
150.3	179.12	240.44	189.66	162.01	121.76	222.08	158.58	163.94	172.49
112.69	72.343	101.15	124.29	87.887	80.902	80.499	104.23	86.674	112.5
87.88	74.085	82.551	78.627	73.831	66.051	85.64	66.783	78.846	70.606
164.36	164.64	184.11	103.95	129.36	105.75	158.88	112.21	129.43	110.65
123.55	112.58	199.15	184.37	177.45	167.69	221.37	162.23	181.6	144.09
78.263	78.492	88.923	120.16	100.82	117.94	118.58	121.01	122.77	118.46
97.627	96.238	124.2	112.97	106.36	104.3	154.81	97.763	116.08	96.722
103.33	113.09	178.53	164.56	201.4	184.78	264.13	174.45	216.85	174.81
122.39	104.54	138.65	143.65	148.96	138.53	184.15	144.15	159.71	142.08
125.69	91.795	116.97	119.99	123.16	112.42	139.2	121.79	133.98	121.19
71.012	60.948	76.874	79.601	98.045	80.196	113.79	85.933	114.6	102.47
124.69	85.779	99.38	109.09	101.86	76.017	104.76	94.21	111.54	99.481
118.13	93.087	113.69	114.41	96.996	91.347	129.01	115.55	109.21	106.85
68.703	68.453	75.349	101.44	85.037	80.02	87.477	84.288	90.023	91.435
75.081	68.369	76.283	81.521	68.799	62.53	70.557	60.029	80.219	71.677
90.289	71.99	101.66	89.118	82.369	84.982	104.65	80.139	91.461	72.073
99.339	88.46	105.89	116.29	89.301	115.5	107.18	93.079	110.61	81.153
91.516	64.838	81.929	79.309	56.338	79.605	71.851	53.482	66.679	61.864
71.316	73.63	80.779	81.541	72.101	70.937	76.227	67.616	64.799	67.544
83.037	81.646	77.052	64.409	75.353	76.303	77.187	78.172	72.808	95.284
94.611	76.641	84.775	89.549	80.831	78.318	107.74	81.454	89.791	92.057
76.945	62.112	75.125	86.23	73.84	66.76	82.544	68.73	77.054	79.117
63.048	53.977	60.65	70.857	70.167	60.328	81.148	66.422	67.187	70.452
86.864	70.875	61.274	82.293	72.307	75.88	86.652	68.595	72.312	67.363
98.418	74.007	97.667	92.928	93.614	75.176	97.511	86.34	94.215	74.121
89.166	66.677	90.325	100.03	90.163	74.985	113.24	87.36	90.738	86.045
67.216	52.688	68.498	65.919	65.246	56.279	71.452	64.607	68.389	64.686
82.494	68.104	88.224	88.574	78.851	66.943	85.188	73.261	81.584	58.809
91.081	70.501	98.423	91.654	89.833	84.057	84.475	73.242	100.44	73.572
66.228	69.93	95.224	90.895	81.243	80.515	102.77	72.498	91.143	82.326
82.917	59.879	67.573	73.016	67.552	71.712	63.656	59.443	72.387	60.913
57.449	52.826	59.205	59.291	56.631	61.172	67.541	47.837	74.255	53.643
96.089	86.814	97.062	96.645	88.868	71.177	99.614	78.335	95.082	92.012
89.168	54.78	71.846	69.075	64.54	58.826	72.531	75.722	83.557	71.551
56.208	48.702	66.131	60.848	62.882	60.24	74.274	64.247	64.978	60.829
69.313	59.841	63.59	67.82	66.99	60.919	75.779	74.841	68.236	67.344
77.687	96.816	93.401	115.59	102.34	78.673	130.82	100.09	101.12	97.853
144.39	75.911	117	111.25	109.01	99.848	126.17	105.34	108.78	79.839
68.211	63.984	73.148	71.692	61.523	59.339	64.422	52.975	72.221	63.802
102.81	78.303	102.09	89.708	81.106	81.099	102.01	66.542	103.91	64.445
114.11	79.785	93.147	87.74	92.229	75.433	93.011	77.738	103.08	68.951
75.192	58.605	79.351	95.391	81.259	92.108	100.92	84.118	89.165	74.652
62.225	45.308	59.893	77.243	67.112	53.314	75.967	51.993	60.951	57.043
65.236	49.761	74.325	58.135	68.281	61.116	72.525	59.874	64.577	60.136
105.07	70.081	90.739	95.305	96.433	84.81	115.2	79.986	97.988	90.458
89.881	63.152	81.909	78.522	59.577	74.952	76.411	80.132	68.338	62.071
62.76	64.441	80.513	76.717	75.343	60.961	81.87	77.455	75.859	67.523
65.3	58.854	69.869	69.358	67.376	60.044	79.376	59.327	72.233	62.257
93.909	82.957	102.31	96.147	86.115	83.311	110.15	95.543	103.11	95.142
77.936	73.902	81.195	92.267	79.837	90.309	117.27	70.538	89.183	86.611
62.409	53.07	65.552	64.484	56.327	64.671	68.492	55.986	60.843	53.794
86.302	78.221	104.14	88.211	76.665	71.366	96.46	63.886	91.671	67.991
79.636	57.678	81.234	70.706	67.41	61.804	95.34	61.473	67.471	70.608
73.927	63.698	81.64	72.311	75.965	68.966	96.883	69.978	94.424	77.341
91.254	74.318	80.006	97.502	68.308	61.871	75.833	60.712	90.365	71.235
61.443	61.134	67.415	76.682	70.771	68.938	92.604	73.882	74.007	54.332
90.322	79.548	89.307	102.48	81.062	83.074	86.664	79.747	86.986	80.958
114.41	81.941	100.36	101.52	84.263	73.676	86.832	77.645	75.819	69.993
92.183	63.059	77.847	97.989	74.152	76.598	103.67	72.082	73.924	81.636
66.733	60.995	65.362	51.783	60.959	62.056	68.13	68.848	58.59	70.129
80.153	66.507	91.708	77.96	79.053	85.652	115.54	87.441	87.195	84.189
132.42	93.433	113.66	131.4	105.84	103.11	144.69	102.06	149.01	121.49
68.083	59.675	78.355	81.068	76.073	70.867	103.2	88.309	80.907	84.843
70.366	59.727	68.663	62.859	72.182	66.597	72.703	72.185	76.278	70.052
88.705	77.819	121.73	123.8	122.71	87.525	143.76	112.65	131.84	111.73
113.79	93.478	130.03	115.86	108.91	99.256	123.05	106.6	119.86	112.89
77.439	71.905	105.54	108.38	80.973	98.41	110.49	97.066	98.111	96.233
89.336	96.343	128.65	130.93	119.77	124.26	142.36	124.77	127.43	113.83
143.23	147.58	170.9	126.44	110.74	138.57	142.24	117.51	133.02	116.78
206.39	196.52	246.72	247.07	215.94	219.41	243.81	180.86	230.23	208.16
261.25	163.78	144.95	207.41	136.23	176.28	159.55	126.47	147.34	161.11
100.49	98.776	85.916	96.678	89.655	80.129	87.196	84.719	73.242	78.338
159.4	122.13	122.35	122.07	113.76	112.08	136.43	106.93	113.52	121.57
295.6	114.52	105.67	144.78	119.48	121.74	145.23	134.37	144.13	144.83
84.843	86.546	106.43	116.44	88.115	75.346	105.56	98.165	83.4	95.034
74.345	53.266	65.803	75.028	68.954	59.125	84.403	75.919	68.147	60.672
120.5	74.655	116.87	80.24	115.86	87.275	116.55	85.89	121.28	87.426
311.71	172.49	230.71	201.12	171.84	142.74	204.83	171.93	201.71	150.71
90.36	80.699	126.36	161.17	111.9	132.06	157.12	149.28	157.83	155.2
130.81	75.206	78.187	85.182	92.465	79.529	94.771	76.394	75.31	106.79
357.96	263	389.41	150.17	334.86	186.47	352.42	243	275.37	274.41
580.28	729.61	1191.1	1380.7	1308	1381.6	1607.1	1408.6	1488.6	1522.7
129.85	118.61	164.71	158.22	203.15	150.89	189.89	150.86	173.69	247.51
362.02	144.02	250.78	237.87	395.57	267.69	505.6	123.99	182.97	138.46
1312.7	1061.3	1172.5	1377.7	1517.2	1113.6	1542.9	1346.5	1523.5	1236
113	102.38	73.048	113.3	85.216	90.032	156.32	98.39	78.447	108.36
99.256	96.438	101.29	98.725	62.381	56.972	82.921	78.331	73.56	55.968
363.86	231.14	231.42	241.15	215.47	166.88	197.41	209.27	207.37	182.76
86.699	108.35	136.23	143.72	110.78	120.05	141.77	122.22	124.67	129.09
98.876	97.43	114.75	111.31	89.866	85.906	105.07	83.015	96.244	85.786
106.14	82.984	86.776	76.888	74.968	65.725	66.398	67.512	93.398	68.736
148.65	109.32	148.53	108.53	122.54	109.14	135.39	101.11	142.41	115.95
215.44	160.69	198.96	176.9	140.12	157.62	146.66	117.09	144.46	148.97
85.669	57.328	69.151	90.537	84.92	106.83	124.57	81.818	111.36	102.81
79.095	66.387	71.889	81.763	81.315	68.722	79.455	77.607	77.847	67.589
123.23	149.6	195.22	141.64	184.67	135.84	212.81	159.34	161.69	143.19
102.59	94.527	140.38	194.75	184.89	193.72	256.68	211.87	203.65	218.17
131.08	102.88	112.2	139.54	115.67	124.93	145.46	138.19	138.55	120.36
84.897	85.41	115.35	100.89	113.7	88.536	144.56	100.69	132.49	100.54
86.038	107.62	111.02	166.85	130.91	135.64	151.24	129.42	151.34	132.88
185.35	137.95	143.55	178.6	117.36	113.93	145.29	115.46	157.45	135.95
74.049	71.777	78.301	103.7	89.639	81.894	96.452	73.736	99.913	97.091
63.374	67.244	74.843	79.858	72.156	68.327	78.964	58.378	86.362	72.349
96.361	82.164	104.58	99.453	84.454	100.79	96.83	77.23	116.11	87.139
106.71	93.244	112.07	121.53	110.58	112.31	124.91	101.79	117.36	101.35
83.726	69.529	98.427	92.377	76.933	74.541	93.363	73.83	91.151	80.849
73.655	59.077	78.709	60.595	68.16	68.528	64.261	55.194	72.168	55.259
89.149	72.567	87.788	86.812	83.681	74.498	95.862	68.021	86.119	73.63
106.61	87.579	105.12	87.193	101.86	85.064	104.5	91.769	88.152	85.918
70.186	60.691	80.787	80.911	78.1	62.652	84.02	63.883	66.387	72.053
65.734	59.196	69.708	64.61	68.511	57.118	77.513	66.578	73.673	67.537
85.684	77.079	90.12	90.253	92.78	75.938	104.81	87.215	77.089	81.302
83.602	60.556	80.55	77.2	70.012	64.887	87.567	66.452	78.049	76.392
64.769	55.81	79.87	85.336	63.143	64.017	86.92	63.162	88.443	72.273
74.491	61.19	77.714	79.3	70.537	72.62	91.609	75.304	86.096	83.211
62.685	54.411	75.312	77.889	62.336	60.436	68.981	58.452	77.565	73.042
111.54	82.697	113.35	94.809	92.04	90.293	105.45	87.964	95.122	85.142
86.783	65.698	71.075	85.195	79.795	61.696	91.424	78.697	81.952	74.917
59.526	60.884	80.22	83.682	68.78	62.115	85.703	66.057	63.435	57.878
82.329	69.107	72.543	70.846	63.011	60.898	71.646	68.74	66.107	60.84
69.929	67.861	77.051	74.112	62.437	59.064	87.884	72.076	86.896	67.217
90.433	72.936	97.278	104.91	83.561	94.966	101.38	97.009	94.912	103.14
56.024	52.012	57.09	52.715	47.786	63.606	77.485	58.146	62.677	70.87
69.018	57.684	83.042	62.494	72.028	63.41	79.065	64.11	73.735	65.002
89.049	63.376	89.54	83.897	82.811	59.927	98.914	79.721	100.21	85.932
82.64	76.708	90.147	97.47	88.571	89.177	106.33	75.464	102.82	84.324
86.989	66.533	72.703	82.333	76.41	83.209	82.8	65.591	83.838	69.138
64.266	68.844	87.217	81.633	65.604	60.006	81.204	63.463	80.488	53.994
130.14	87.237	128.97	101.72	90.91	107.04	130.8	81.55	127.56	87.78
103.97	72.398	90.23	108.9	70.792	89.682	99.382	92.077	75.282	87.797
60.162	53.794	77.461	82.258	54.591	58.88	67.775	53.804	73.334	52.303
70.377	61.062	72.412	62.086	53.755	56.049	68.069	61.725	65.293	55.39
80.77	64.807	87.598	86.017	98.862	77.606	93.946	71.718	87.87	87.018
87.98	69.27	86.162	85.538	82.423	75.911	98.632	64.258	90.844	87.128
61.602	45.012	60.422	54.746	56.779	60.72	78.093	58.252	61.091	64.927
77.655	59.227	80.164	69.412	81.391	65.048	106.02	77.598	76.797	76.577
103.89	67.818	88.269	76.773	83.337	69.335	105.29	75.887	85.445	74.387
70.976	67.329	95.94	98.092	94.139	82.385	106.57	98.011	81.907	91.875
62.473	45.57	56.818	82.376	64.974	56.394	62.582	71.498	68.232	60.112
72.617	57.333	80.686	83.748	74.764	63.801	70.394	73.288	69.084	68.965
104.46	93.536	100.81	122.66	93.634	92.403	89.679	95.233	108.07	97.813
62.201	54.695	76.325	72.138	67.696	64.055	64.463	67.175	67.12	59.89
77.375	61.173	89.986	79.477	67.165	70.764	80.506	62.446	69.983	68.351
76.121	70.801	87.671	70.556	63.144	69.244	65.328	66.296	68.074	66.783
82.71	64.354	95.967	94.234	89.603	91.89	124.68	75.64	94.269	76.772
108.36	76.829	95.568	99.793	84.768	87.334	101.84	69.439	90.465	82.443
84.64	65.294	87.994	80.905	72.471	62.122	79.984	65.941	69.065	72.709
83.825	67.341	66.475	62.557	67.996	68.374	95.426	63.02	77.037	72.677
84.14	69.874	86.127	81.137	70.901	74.157	82.948	67.47	70.494	80.6
106.22	80.726	105.52	106.54	99.087	82.778	117.69	97.674	99.074	89.595
79.935	59.834	70.03	86.333	67.456	69.636	93.88	78.209	78.179	87.023
68.471	74.238	70.671	87.171	86.098	88.2	77.297	84.984	72.34	66.273
104.61	76.435	111.36	93.872	100.31	94.557	94.461	88.659	120.65	85.619
115.71	91.02	119.09	127.23	109.31	118.37	127.6	104.54	134.65	111.52
70.019	66.832	82.758	80.553	61.096	70.533	70.53	73.849	64.67	77.583
60.451	66.165	89.653	83.54	92.626	77.125	102.75	82.364	92.181	73.371
104.53	94.25	144.51	116.91	127.05	111.36	145.78	102.16	119.94	116.5
148.09	159.23	185.09	170.05	140.18	137.46	178.06	128.24	148.6	140.81
144.96	125.57	173.59	200.66	160.59	149.35	219.44	163.25	199.12	158.18
111.6	122.62	92.886	117.53	110	91.986	128.54	103.4	124.15	98.626
158.07	199.24	190.22	147.08	147.31	101.83	152.98	147.74	179.69	140.42
431.48	218.04	181.53	232.49	185.75	166.24	252.07	214.52	267.22	230.74
