84.753	79.913	98.424	69.727	98.028	122.78	82.571	74.478	99.543	76.276	80.65	106.31	76.336	87.884	74.139	136.32	81.791	84.9	79.69	72.096	94.787	95.613	92.092	101.26	104.85	80.07	76.927	71.298	100.42	81.944	80.709	64.957	89.153	80.31	91.36	84.432	87.98	89.461	83.689	76.161	77.434	89.412	94.785	78.916	88.15	74.183	81.909	82.115	84.668	70.763	87.053	75.804	91.687	86.154	72.972	88.865	73.708	114.28	77.587	70.148	82.524	83.406	80.79	83.362	87.573	79.818	86.969	84.477	97.818	129.24	96.369	81.176	91.644	81.957	71.025	87.129	73.653	88.74	85.428	73.97	66.907	81.558	84.338	114.02	71.203	97.252	70.99	79.466	75.127	83.882	107.72	106.94	69.189	80.71	94.955	72.208	99.859	91.312	91.012	87.898	90.47	102.94	79.774	93.895	107.36	81.727	71.034	77.519	96.881	103.55	67.519	92.615	107.01	79.993	92.002	73.322	81.965	72.136	68.67	108.97	80.697
70.642	80.766	104.69	89.679	81.651	104.99	80.855	80.753	101.69	70.587	86.349	68.096	108.88	71.458	102.85	60.859	75.789	88.389	77.379	86.703	101.71	73.129	89.935	70.467	75.457	80.494	88.501	79.501	60.588	75.937	98.65	96.835	75.308	71.367	104.52	68.332	94.439	72.442	77.676	80.73	71.556	89.732	104.72	68.916	103.11	115.87	93.936	93.276	76.014	103.42	82.431	72.94	77.741	73.711	126.85	127.99	84.123	77.345	80.532	78.305	85.952	79.636	80.094	85.222	122.49	80.677	88.743	70.36	94.961	94.684	83.543	74.959	82.647	94.452	96.429	83.007	89.772	144.01	124.05	84.904	96.766	81.915	91.331	63.673	72.885	81.019	81.398	130.2	85.041	89.059	87.05	82.857	76.7	98.761	77.649	84.337	87.015	63.114	102.08	85.154	80.749	79.347	76.162	84.753	82.568	86.218	92.27	82.998	71.42	81.454	78.022	76.011	109.63	93.905	72.696	89.538	94.615	74.339	75.863	94.999	72.739
76.075	105.95	77.211	74.4	82.905	62.873	68.753	115.69	67.326	77.09	92.218	92.199	90.278	90.239	88.8	76.549	89.69	74.736	84.668	72.875	78.669	70.458	69.919	65.93	72.55	79.634	87.265	99.926	78.925	80.961	77.86	106.12	72.375	86.438	78.919	74.723	87.347	80.563	88.374	78.363	99.114	75.289	74.235	95.067	65.786	90.904	95.659	80.563	85.043	113.37	77.679	83.524	73.766	102.48	103.61	94.537	86.506	73.436	83.124	83.173	87.844	88.918	84.25	117.26	78.417	98.725	65.157	100.32	95.191	68.327	66.606	83.674	89.836	76.591	87.709	88.31	81.701	76.649	76.405	85.699	83.205	89.908	80.647	73.58	83.46	76.8	103.29	116	76.997	96.156	77.599	84.26	81.982	85.299	86.119	98.216	88.717	75.358	71.273	76.836	82.595	70.329	75.653	72.031	67.554	87.815	74.968	82.998	73.161	80.594	100.29	80.779	75.696	94.434	88.101	93.994	73.429	80.337	90.344	67.822	84.958
84.666	86.325	82.503	96.581	107.82	116.79	87.815	94.035	97.543	88.649	69.528	126.93	57.638	102.22	74.185	127.68	79.952	83.439	77.779	70.6	79.949	104.16	80.56	110.87	101.02	81.373	79.233	77.682	130.25	85.947	78.382	58.977	87.184	88.569	98.974	102.81	80.301	86.761	89.357	79.096	82.472	83.8	82.5	82.444	92.915	59.741	70.813	76.869	88.855	78.123	85.873	82.967	81.241	89.498	63.007	73.39	82.366	91.882	81.85	81.157	105.71	72.363	90.706	94.287	69.275	77.812	99.433	88.149	74.013	83.176	106.13	85.383	77.746	82.472	62.353	88.186	83.9	63.255	75.304	70.831	77.113	83.533	86.333	124.68	74.815	89.904	90.096	60.3	84.067	90.996	111.38	97.726	86.37	72.765	88.964	84.815	102.93	111.51	76.616	90.066	84.264	100.94	75.26	90.763	86.773	77.492	82.221	86.871	112.4	85.637	81.026	96.726	77.57	87.144	87.596	72.263	78.947	83.838	81.295	74.159	74.185
83.553	81.466	121.77	76.092	85.932	83.062	78.572	71.827	110.61	74.886	77.425	69.285	79.312	66.91	77.191	96.441	80.324	83.265	78.16	78.267	80.741	87.361	85.014	74.003	78.948	81.242	85.398	75.596	81.091	78.747	136.75	85.066	89.89	77.871	122.56	73.805	85.964	78.608	75.99	75.869	65.554	82.566	104.4	75.448	74.891	69.649	79.224	93.861	75.679	92.933	77.545	76.189	77.829	67.514	103.16	100.49	77.137	101.08	88.445	86.78	76.688	74.981	83.836	101.3	79.469	62.623	82.381	70.601	100.54	99.434	69.375	63.579	72.183	103.35	73.464	76.186	87.452	108.22	122.42	90.557	88.094	76.962	86.343	74.425	73.818	78.878	76.71	79.944	81.071	72.531	99.469	85.067	83.506	102.36	90.484	74.394	68.083	71.184	114.01	78.922	76.358	71.822	68.086	95.38	106.22	77.834	105.23	82.985	75.991	88.923	86.468	68.395	93.038	76.119	78.241	70.949	82.032	83.236	70.7	107.61	76.703
80.234	99.346	84.867	67.916	80.17	81.281	90.982	126.27	66.73	78.73	77.327	87.009	121.86	92.444	100.16	64.784	85.753	83.497	84.281	81.727	88.037	75.556	67.413	75.73	64.662	77.712	78.054	82.181	63.829	71.209	79.834	116.83	74.999	78.941	77.795	73.399	114.06	79.048	86.248	85.818	93.441	75.968	72.455	91.232	110.98	119.58	99.474	104.27	69.42	121.65	72.908	82.948	79.208	83.093	92.568	88.752	89.946	65.811	70.398	71.452	89.738	83.439	71.221	89.836	109.14	89.628	91.417	96.608	89.227	86.54	74.561	80.419	85.393	77.185	125.02	96.482	88.139	123.4	96.826	76.233	81.782	87.21	84.032	73.411	76.762	79.638	96.149	112.76	71.176	105.71	67.889	76.31	80.253	82.304	81.749	81.725	82.034	93.769	96.415	88.747	67.36	67.138	82.356	70.835	76.147	85.185	74.054	70.015	74.638	76.019	88.68	79.675	100.37	102.49	96.865	84.587	84.926	73.674	113.96	79.19	70.409
78.011	77.973	72.277	88.857	113.6	105.46	96.16	90.796	88.843	78.209	69.021	107.78	82.237	109.99	94.082	88.717	82.522	84.024	79.445	76.164	91.787	86.46	79.239	79.992	93.57	73.89	76.549	83.917	101.26	71.989	74.967	103.1	82.315	90.565	82.4	88.871	75.896	82.135	81.906	79.351	84.477	98.537	68.674	81.27	103.44	97.208	80.408	73.045	87.958	93.677	104.88	71.901	77.695	99.722	90.033	107.38	78.209	71.981	78.011	85.141	90.128	89.891	91.59	91.737	91.57	103.07	110.68	90.385	68.064	74.992	109.65	87.485	106.58	74.233	76.413	84.133	80.641	79.297	65.71	82.854	72.499	89.565	77.401	79.945	78.321	92.215	77.351	77.615	70.635	83.416	120.43	91.969	85.239	62.626	79.904	87.693	80.403	75.422	66.891	102.22	77.817	86.869	73.132	101.64	68.8	76.186	82.011	97.919	92.089	83.002	73.865	87.184	72.958	93.709	78.561	73.288	91.045	76.869	78.743	72.991	79.163
72.423	77.275	95.984	90.339	73.513	82.366	68.114	59.892	93.08	86.701	78.752	74.362	63.014	75.233	68.956	105.36	84.255	76.537	75.176	80.486	75.802	91.664	73.857	79.723	79.546	89.966	83.575	74.841	103.08	82.347	142.24	75.459	95.744	75.905	98.219	92.711	78.169	83.711	78.082	92.489	85.745	75.936	85.458	83.562	69.607	63.953	67.022	74.705	85.043	74.41	81.657	95.573	81.444	82.624	84.174	84.506	80.171	110.39	78.501	119.93	75.255	73.87	77.493	113.22	67.394	72.323	70.544	76.248	75.053	80.027	68.985	66.611	74.076	91.509	66.108	70.248	71.133	80.051	87.108	88.91	101.55	78.029	91.792	96.997	78.941	83.943	70.224	73.155	81.236	68.68	106.86	83.286	83.836	81.841	93.779	75.255	71.078	80.594	82.39	77.473	92.242	79.292	75.508	71.172	94.952	69.116	85.584	81.061	79.373	84.105	79.164	76.913	75.496	67.559	74.235	74.367	83.48	89.852	75.509	96.205	77.429
96.84	76.948	94.338	78.314	75.261	85.618	107.92	96.907	71.288	86.107	86.776	87.475	89.13	76	69.675	85.535	67.17	79.067	86.314	83.642	76.76	74.103	74.308	90.004	74.268	81.917	72.628	90.864	64.8	81.645	112.28	93.496	83.28	75.964	98.97	81.214	102.64	82.94	86.552	88.378	76.077	83.102	96.642	79.973	103.75	71.41	92.078	90.765	66.441	107.2	71.833	90.938	90.515	72.033	76.824	86.238	101.76	93.49	73.63	73.6	94.431	82.433	74.904	96.152	85.584	98.523	106.79	78.142	92.876	127.31	94.337	77.681	69.702	76.205	86.469	79.396	110.61	91.561	100.29	73.862	88.212	62.689	83.771	83.679	67.093	78.744	85.737	81.683	81.023	98.109	69.771	74.203	77.344	104.22	93.921	74.756	80.068	109.64	80.487	87.976	87.562	85.247	102	86.186	110.25	81.159	71.026	81.743	79.409	87.261	93.765	96.174	95.014	85.921	126.25	92.343	82.004	75.991	95.349	110	75.165
87.616	84.102	84.116	72.796	105.34	105.35	91.132	86.437	87.786	74.146	82.392	89.018	104.54	97.784	86.199	74.428	84.094	70.807	78.586	73.347	107.58	77.011	79.629	77.925	80.805	69.218	77.054	73.718	79.859	77.553	66.847	90.745	83.009	84.985	68.479	71.512	76.517	81.374	80.817	72.43	88.041	92.976	71.096	73.66	89.24	110.55	81.98	93.216	88.751	98.613	90.073	72.643	68.195	93.558	99.459	118.87	82.304	71.434	78.882	74.074	76.075	90.656	86.737	74.838	120.24	114.1	92.097	93.775	70.032	82.489	87.49	88.682	104.93	65.118	80.841	87.827	93.109	105.68	71.07	78.909	75.185	84.086	63.812	75.594	77.568	88.665	73.595	87.584	79.83	79.124	106.62	95.984	79.54	73.136	73.719	83.051	78.508	67.69	86.775	103.55	78.332	79.836	80.725	101.68	76.412	81.528	78.928	95.464	72.647	78.029	88.308	74.636	91.182	131.03	82.094	80.048	103.52	72.503	84.829	71.653	83.755
70.471	91.905	81.12	100.71	78.354	90.772	70.34	81.632	92.137	82.915	81.904	84.129	67.56	79.563	104.84	80.136	79.841	76.625	100.87	85.939	80.943	82.753	81.146	86.089	75.079	78.551	93.464	80.552	111.76	77.789	100.92	74.021	75.251	81.678	86.152	110.24	76.386	79.463	90.418	83.736	79.633	75.155	90.788	84.527	67.414	91.924	80.838	67.436	85.992	80.814	94.095	92.469	78.909	84.009	99.86	98.559	84.114	92.628	78.255	90.474	78.77	76.766	83.787	118.83	81.848	66.687	72.554	74.7	70.076	63.088	76.979	79.046	101.1	72.92	85.411	73.27	61.576	96.163	79.607	88.799	98.17	91.235	73.821	111.86	88.644	78.388	74.293	127.44	73.168	77.928	94.16	86.976	83.751	72.867	80.665	80.187	97.834	74.105	68.105	75.387	88.516	81.334	72.575	79.011	74.318	76.553	88.252	70.618	99.981	77.182	69.774	77.91	69.965	71.63	70.099	76.467	81.763	79.857	75.369	65.596	79.805
84.066	73.078	74.832	75.697	68.79	67.489	88.979	83.326	82.971	90.706	80.576	84.044	69.414	61.936	64.935	84.67	70.968	84.21	74.191	74.86	67.922	77.457	80.18	85.74	88.208	83.665	84.367	103.11	76.719	80.374	116.06	79.637	88.468	78.393	102.21	100.42	88.631	96.149	76.143	75.34	73.229	102.5	98.518	66.164	76.144	60.778	80.371	74.723	71.624	78.605	67.483	80.183	90.667	80.241	74.517	61.928	90.777	100.45	91.147	74.107	92.226	92.569	90.227	121.17	72.424	77.76	97.072	84.614	90.299	114.29	85.469	76.449	59.27	90.888	72.76	75.154	80.394	66.179	75.055	77.993	75.964	73.358	90.48	87.142	77.819	67.031	91.784	79.522	94.925	88.867	71.42	73.194	78.045	92.949	113.78	79.072	83.436	96.225	72.841	108.9	104.11	86.827	97.519	107.75	110.48	73.184	72.716	87.574	86.322	102.65	99.083	106.19	75.717	69.445	107.36	84.082	90.174	79.269	92.523	134.62	87.664
114.16	88.337	111.85	79.627	87.683	123.67	82.992	99.667	92.347	76.679	95.134	77.568	70.705	77.999	66.368	77.228	87.401	83.074	84.432	71.335	96.812	91.065	76.903	87.843	75.356	70.912	78.503	77.244	70.959	81.858	67.996	69.879	91.791	86.062	80.607	65.736	74.248	87.984	79.823	76.573	75.102	84.733	79.648	80.456	80.04	78.261	88.988	123.52	92.277	94.919	74.202	74.966	80.119	82.732	67.389	98.353	85.138	73.312	74.566	72.444	75.074	77.017	80.96	76.534	82.873	102.41	85.593	89.892	102.71	86.959	79.134	95.355	92.026	103.71	63.875	79.242	106.78	114.58	103.3	76.843	86.163	90.746	84.498	77.43	84.994	79.509	90.622	86.286	81.278	118.51	102.66	85.695	94.467	87.901	81.766	89.919	87.6	69.999	125.35	86.545	70.442	69.262	90.481	90.195	105.56	75.129	80.177	71.45	60.8	76.483	88.298	70.403	126.53	135.44	104.47	76.945	87.043	75.941	92.012	80.362	79.706
74.8	87.109	95.825	99.904	118.34	83.641	76.143	85.837	87.435	76.49	81.342	99.23	111.7	128.29	88.035	79.128	76.945	92.861	87.663	93.695	98.578	83.947	79.207	73.343	93.634	70.421	89.589	90.263	100.44	90.154	83.329	107.33	66.975	94.095	72.488	87.4	99.744	81.614	86.708	72.777	74.774	73.111	91.953	80.731	89.171	112.81	77.504	79.093	89.945	116.97	107.08	76.943	67.177	82.825	149.17	92.26	82.415	71.798	89.935	95.985	74.064	82.767	79.086	98.464	101.44	72.574	70.99	82.574	82.073	82.085	78.5	83.399	120.05	65.635	115.25	97.306	68.534	99.141	105.12	88.179	88.048	102.4	72.295	85.902	83.373	84.019	70.165	166.91	88.455	79.713	97.369	113.88	85.664	68.702	73.907	79.903	103.49	76.668	87.497	79.76	75.356	79.965	63.864	72.172	57.086	76.565	83.974	84.869	94.195	75.678	72.648	77.398	87.328	73.224	60.496	71.419	79.679	78.399	84.847	67.037	66.168
80.927	77.607	70.552	71.099	77.271	105.93	86.685	72.999	77.326	90.258	77.141	86.675	121.55	79.383	113.48	93.615	80.033	86.541	69.975	89.329	85.284	85.54	75.701	83.752	87.212	92.494	81.634	86.657	86.769	79.038	97.881	116.25	83.558	82.854	98.099	106.48	97.479	80.147	72.338	81.029	82.576	116.65	66.267	75.235	92.636	102.11	70.092	67.801	75.42	69.744	77.659	80.851	82.196	78.621	89.949	82.652	87.385	87.33	85.847	82.988	101.84	80.328	82.581	116.06	84.284	73.058	89.982	79.264	79.402	76.904	91.975	76.245	69.77	88.429	88.21	98.688	71.115	71.434	72.912	90.248	79.042	76.462	89.773	89.029	80.673	74.535	83.898	109.13	78.866	80.654	74.664	71.402	79.247	77.589	85.942	74.573	78.034	86.871	71.962	93.932	105.75	103.95	83.212	89.607	66.243	69.204	86.129	76.229	98.518	88.828	89.382	94.128	64.415	85.669	80.487	85.214	88.1	83.452	81.705	80.09	74.923
122.14	84.764	87.257	88.781	72.464	134.43	87.503	94.862	96.337	71.216	80.296	74.768	70.238	69.494	68.056	90.559	74.728	80.391	93.329	73.406	76.081	90.229	78.082	92.964	76.393	80.034	79.869	92.797	73.802	73.583	83.119	82.951	93.711	87.849	117.65	71.477	70.783	75.465	92.361	85.917	83.693	77.458	89.24	83.882	85.017	69.392	84.05	80.42	85.793	85.575	70.551	76.274	78.259	85.449	60.256	86.262	79.607	103.92	78.691	71.421	86.982	83.934	80.813	83.496	69.21	92.7	91.948	85.973	78.977	97.28	82.273	83.961	68.221	116.2	62.097	74.809	104.11	80.856	94.828	69.846	83.667	79.089	100.87	85.896	88.503	80.931	85.703	60.809	73.207	114.18	103.04	70.665	94.027	98.942	84.451	81.539	82.182	88.936	99.168	89.155	76.474	75.728	85.069	82.513	113.65	88.432	78.757	73.042	64.23	103.42	99.463	77.481	91.44	133.97	126.21	76.839	77.693	88.186	92.68	126.49	75.33
92.96	86.098	120.76	94.824	123.81	82.697	91.539	83.989	78.641	73.759	86.018	131.46	86.072	107.63	69.404	100.56	90.066	96.06	69.918	82.94	100.33	79.651	88.968	74.085	93.191	76.078	87.905	72.713	83.27	85.092	87.938	80.508	77.939	97.023	73.717	71.932	103.69	88.636	77.215	73.903	83.079	75.819	89.548	80.491	81.003	68.331	66.328	121.11	85.334	116.87	83.659	84.825	79.305	77.286	87.708	82.404	75.474	76.079	83.642	89.448	65.713	99.276	77.914	99.666	73.565	77.675	84.866	83.565	91.678	125.61	69.016	67.423	107.12	61.866	98.261	76.781	94.651	97.706	138.35	85.21	91.743	88.193	79.878	59.838	79.981	78.86	72.394	88.901	84.983	79.128	97.158	110.1	89.415	72.088	67.838	69.757	108.63	84.42	90.34	77.718	66.136	77.986	64.466	72.797	66.956	84.043	76.185	75.35	70.19	78.757	80.312	88.296	97.905	68.938	74.034	70.232	66.853	81.112	78.3	78.529	80.766
74.253	83.488	85.536	73.806	108.43	110.35	83.651	83.96	78.969	84.778	85.502	96.172	148.4	102.78	123.87	73.794	80.971	79.729	71.845	85.049	128.6	98.374	75.308	78.487	78.773	83.069	92.755	80.383	100.76	71.633	88.099	105.62	78.494	80.905	86.564	93.665	88.369	83.222	74.113	95.269	83.184	99.033	65.859	87.752	117.09	120.06	93.127	81.658	71.912	73.465	88.774	91.626	73.483	77.87	105.59	86.819	96.51	68.352	72.821	85.312	117.82	71.33	74.624	98.385	126.92	78.912	95.498	76.849	86.997	66.523	107.17	72.901	104.4	74.265	86.184	105.87	75.401	90.394	80.187	88.368	80.614	88.325	72.063	99.654	73.589	95.526	80.53	107.09	70.258	72.721	78.67	82.603	72.78	82.178	91.815	75.655	73.8	74.687	69.965	94.82	98.612	113.61	80.181	88.665	66.402	73.164	71.062	74.274	87.498	76.192	81.085	78.396	87.553	87.021	69.781	90.257	83.371	80.229	86.508	77.28	77.036
